252.3,799.72
33.677,920.57
-1.0457,910.38
204.62,1565.7
308.98,1639.8
147.44,736.86
244.89,1015.4
216.26,964.29
1003.7,1620.3
51.385,939.11
223.71,1011.8
180.29,876.79
178.8,1001.1
69.848,516.25
251.22,1859.4
47.728,814.51
161.84,1615.6
299.47,998.62
80.061,937.21
361.61,920.92
165.46,1626.5
291.45,936.18
388.95,1105.2
264.86,257.36
246.53,1122.5
118.92,1648.4
265.2,1006.3
108.69,1512.7
127.88,1648.9
227.3,1799.6
81.915,521.31
130.34,1135.5
148.86,1443.1
242.81,835.82
120.95,878.15
85.943,1765.2
77.788,863.88
149.65,1648.3
1197.5,20.823
333.62,802.97
198.32,515.67
275.61,1619.2
259.43,1065.2
97.858,1570.3
192.69,1013
943.12,1557.6
1270.6,1541.9
410.21,849.21
178.39,1139.2
132.95,1596.7
158.51,1455.1
167.4,1193.1
241.32,1666
91.093,1474
1668.6,224.85
195.91,1616.3
50.029,1803.8
39.917,1711.4
3.5422,1550.8
1638.7,320.81
471.4,1179.1
189.75,1590.2
414.9,1062.2
229.37,1022.6
-67.348,850.07
-43.665,1128.1
-45.134,1530.3
111.29,1081.6
99.953,1754.7
265.93,884.36
68.113,1707
329,1089.2
248.28,1003.6
1095.7,1947.8
303.7,890.8
147.42,983.02
72.064,1031.3
49.885,1659.7
138.28,1026.8
129.06,893.73
-5.2651,1634.4
31.958,1536.2
232.42,1690.1
139.85,763.12
74.632,463.76
30.807,1599.5
188.76,1629.8
170.31,869.28
213.32,955.99
137.35,846.13
318.55,948.86
183.26,1040.9
-23.446,1672.5
34.282,972.01
236.85,917.98
330.84,849.75
260.44,894.38
183.09,913.38
86.41,1589.9
169.43,1794
296.74,137.4
991.43,489.77
106.65,1565.8
159.9,896.21
175.8,958.23
298.28,1023.5
105.41,1812.4
249.34,1045.1
-7.1788,1593.5
166.06,1795.4
202.02,881.57
176.22,845.39
80.164,873.05
220.02,812.1
87.981,990.32
109.76,865.64
59.467,1059.8
299.53,1103.5
199.09,1592.8
161.17,937.71
189.05,844.62
303.93,909.09
395.43,1070.5
156.58,1134.1
186.47,1637.9
91.326,1051.9
225.91,1698.1
76.49,1611.2
255.61,1477.8
141.96,1005.1
240.11,1539.3
159.07,794.68
245.67,1669.4
132.65,1686.1
217.23,1028.1
265.76,968.76
101.99,945.55
157.5,952.25
281.39,679.14
252.14,873.05
320.23,933.89
292.32,1078
195.21,1599.5
7.072,1796.6
107.4,1686.5
65.784,897.91
135,1757.3
121.34,909.64
18.865,986.12
229.72,882.3
138.38,834.24
8.4146,1706.7
-11.69,1610.7
101.49,1001.5
107.88,857.22
137.74,999.93
447.72,1149.1
301.23,969.11
293.56,1518.6
277.65,857.77
399.69,997.94
39.912,1708.4
290.65,848.91
12.448,998.06
150.64,1610.2
396.64,928.5
250.43,1607.9
155.79,1642
231.49,1028.1
353.24,1522.9
69.672,1000.9
317.5,964.34
1664.5,1107.1
317.61,919.05
208.29,1604.2
183.78,1611.9
346.02,1012.9
158.42,951.98
202.07,1652.3
127.51,1738.6
333.98,973.35
292.28,930.78
116.69,993.4
114.5,785.33
64.933,1588
1609.7,1328.9
266.21,1146.2
98.556,894.07
1246.4,1755.9
43.491,1615.6
68.444,870.23
187.18,1631.2
146.76,1559.5
211.65,992.26
332.66,1593.3
118.64,1633.6
381.1,1034.5
302.44,943.89
156.13,897.83
90.936,1795.7
197.68,925.05
91.061,1555.7
382.48,743.03
114.85,1677.6
268.55,1035.1
-65.411,1564.8
-26.623,938.11
283.96,1140
92.784,999.45
