1484.5,1033.5
382.06,1631.6
1362.4,1614.5
1583.8,1039.7
264.16,947.28
2028.8,501.45
206.71,128.65
2057.6,194.73
1202.1,1016.7
1247.2,877.26
1387.2,780.34
1875.7,586.33
1561.6,1503.3
283.77,174.76
1368.4,615.52
1474.8,1590.4
8.8142,169.02
1332.6,619.74
1331.5,720.15
2087.1,515.47
1846.4,160.49
1312.3,818.06
1597.4,1057.7
1172.1,667.82
1630.7,872.46
1462.4,1037.5
1370.3,1010.9
1318.3,814.71
-114.06,824.61
126.7,415.2
1360.1,792.91
1390.8,1071.4
1118.3,738.17
1117.1,922.29
134.62,135.48
-1.4472,218.43
1368.1,873.92
1884.5,691.06
1869.1,135.38
1457,706.35
117.02,181.44
1619.3,983.71
1305.5,887.65
1465.3,955.67
1331.9,1567.9
601.3,594.53
669.01,474.15
1288.3,845.23
1775,122.53
1263.8,675.87
71.151,849.56
1988.4,211.61
502.47,578.13
142.21,846.63
476.71,613.84
1698.8,961.6
168.6,1195.5
1026.3,696.13
143.03,826.2
1395.8,709.62
1300.8,668.96
2035.8,571.51
1537.6,980.72
1769.7,164.4
1276.6,1500
1247.3,833.46
716.93,1749.5
1441.4,996.2
1248.3,947.42
1424.3,1524.5
1396.7,1016.7
1068.4,591.23
1164.9,807.99
1385.8,679.69
174.66,657.72
1652.9,1533.5
1477.1,1096.1
55.352,840.32
1441.7,577.52
1555.7,1616.2
1153.4,883.01
1306.6,802.36
2074.2,116.31
1138.3,872.81
1424,1010.5
1236.8,725.22
1324.5,692.75
1645.3,182.92
110.78,122.54
1383.3,1669.6
902.81,482.04
1501.2,979.18
1230.1,644.91
446.36,582.74
1401.3,1047.5
1539,1062.9
289.92,136.34
1954.8,1691
126.31,890.94
1219.2,771.12
159.45,143.01
1934.2,228.65
1768.9,456.78
1970.4,620.22
1281.9,656.25
-41.279,799.48
1570.2,975.11
564.2,481.49
230.39,110.75
1310.9,677
96.173,739
1300.2,757.36
1322,637.23
1908.1,217.1
1518.6,965.42
1299.2,775.13
1469.3,927.31
1466.9,1612.7
182.35,156.13
1380.6,723.63
2031.2,136.44
1920.8,122.38
-36.161,96.853
460.87,575.92
422.45,868.56
1313.9,642.9
1356.4,614.93
412.67,553.21
989.24,1013.8
1994.4,550.99
508.04,678.55
1731.6,1017.9
1450.3,569.5
1382.5,696.06
1986,580.07
1449.8,996.53
1794.5,388.17
577.53,509.84
1415.1,614.85
1805.4,546.04
1870.4,229.56
2095.5,469.47
119.51,152.39
1375.2,881.58
1444.2,822.92
1434.1,1554.9
1137.5,700.06
1855.7,142.58
1108.4,692.38
1348.6,1108.8
1268.9,860.79
172.77,109.67
1851.4,183.86
671.15,641.71
711.86,1031.8
